ID,town,year,week,NO2
3911,雲林縣二崙鄉,2019,33,4.0
3911,雲林縣二崙鄉,2019,34,6.0
3911,雲林縣二崙鄉,2019,35,7.0
3911,雲林縣二崙鄉,2019,36,7.0
3911,雲林縣二崙鄉,2019,37,7.0
3911,雲林縣二崙鄉,2019,38,8.0
3911,雲林縣二崙鄉,2019,39,10.0
3911,雲林縣二崙鄉,2019,40,8.0
3911,雲林縣二崙鄉,2019,41,11.0
3911,雲林縣二崙鄉,2019,42,8.6
3911,雲林縣二崙鄉,2019,43,11.0
3911,雲林縣二崙鄉,2019,44,10.0
3911,雲林縣二崙鄉,2019,45,10.0
3911,雲林縣二崙鄉,2019,46,14.0
3911,雲林縣二崙鄉,2019,47,9.4
3911,雲林縣二崙鄉,2019,48,10.4
3911,雲林縣二崙鄉,2019,49,10.0
3911,雲林縣二崙鄉,2019,50,13.4
3911,雲林縣二崙鄉,2019,51,12.0
3911,雲林縣二崙鄉,2019,52,12.0
3912,雲林縣崙背鄉,2015,1,15.67
3912,雲林縣崙背鄉,2015,2,15.0
3912,雲林縣崙背鄉,2015,3,15.0
3912,雲林縣崙背鄉,2015,4,17.33
3912,雲林縣崙背鄉,2015,5,11.67
3912,雲林縣崙背鄉,2015,6,15.0
3912,雲林縣崙背鄉,2015,7,16.67
3912,雲林縣崙背鄉,2015,8,12.0
3912,雲林縣崙背鄉,2015,9,14.67
3912,雲林縣崙背鄉,2015,10,16.0
3912,雲林縣崙背鄉,2015,11,12.0
3912,雲林縣崙背鄉,2015,12,13.33
3912,雲林縣崙背鄉,2015,13,12.0
3912,雲林縣崙背鄉,2015,14,9.0
3912,雲林縣崙背鄉,2015,15,14.0
3912,雲林縣崙背鄉,2015,16,11.0
3912,雲林縣崙背鄉,2015,17,9.0
3912,雲林縣崙背鄉,2015,18,8.0
3912,雲林縣崙背鄉,2015,19,9.0
3912,雲林縣崙背鄉,2015,20,7.0
3912,雲林縣崙背鄉,2015,21,9.0
3912,雲林縣崙背鄉,2015,22,5.0
3912,雲林縣崙背鄉,2015,23,6.0
3912,雲林縣崙背鄉,2015,24,6.0
3912,雲林縣崙背鄉,2015,25,7.0
3912,雲林縣崙背鄉,2015,26,5.0
3912,雲林縣崙背鄉,2015,27,6.0
3912,雲林縣崙背鄉,2015,28,5.0
3912,雲林縣崙背鄉,2015,29,5.0
3912,雲林縣崙背鄉,2015,30,6.67
3912,雲林縣崙背鄉,2015,31,6.0
3912,雲林縣崙背鄉,2015,32,5.0
3912,雲林縣崙背鄉,2015,33,7.0
3912,雲林縣崙背鄉,2015,34,6.0
3912,雲林縣崙背鄉,2015,35,7.0
3912,雲林縣崙背鄉,2015,36,8.0
3912,雲林縣崙背鄉,2015,37,11.67
3912,雲林縣崙背鄉,2015,38,11.0
3912,雲林縣崙背鄉,2015,39,8.0
3912,雲林縣崙背鄉,2015,40,7.0
3912,雲林縣崙背鄉,2015,41,11.0
3912,雲林縣崙背鄉,2015,42,13.0
3912,雲林縣崙背鄉,2015,43,12.0
3912,雲林縣崙背鄉,2015,44,12.0
3912,雲林縣崙背鄉,2015,45,11.0
3912,雲林縣崙背鄉,2015,46,14.0
3912,雲林縣崙背鄉,2015,47,13.0
3912,雲林縣崙背鄉,2015,48,14.0
3912,雲林縣崙背鄉,2015,49,14.33
3912,雲林縣崙背鄉,2015,50,13.0
3912,雲林縣崙背鄉,2015,51,14.67
3912,雲林縣崙背鄉,2015,52,15.0
3912,雲林縣崙背鄉,2016,1,13.0
3912,雲林縣崙背鄉,2016,2,13.33
3912,雲林縣崙背鄉,2016,3,16.0
3912,雲林縣崙背鄉,2016,4,12.0
3912,雲林縣崙背鄉,2016,5,12.33
3912,雲林縣崙背鄉,2016,6,11.67
3912,雲林縣崙背鄉,2016,7,13.0
3912,雲林縣崙背鄉,2016,8,14.0
3912,雲林縣崙背鄉,2016,9,15.67
3912,雲林縣崙背鄉,2016,10,13.0
3912,雲林縣崙背鄉,2016,11,15.0
3912,雲林縣崙背鄉,2016,12,14.0
3912,雲林縣崙背鄉,2016,13,13.0
3912,雲林縣崙背鄉,2016,14,9.0
3912,雲林縣崙背鄉,2016,15,8.33
3912,雲林縣崙背鄉,2016,16,9.0
3912,雲林縣崙背鄉,2016,17,8.0
3912,雲林縣崙背鄉,2016,18,9.0
3912,雲林縣崙背鄉,2016,19,9.0
3912,雲林縣崙背鄉,2016,20,9.67
3912,雲林縣崙背鄉,2016,21,9.0
3912,雲林縣崙背鄉,2016,22,5.0
3912,雲林縣崙背鄉,2016,23,6.0
3912,雲林縣崙背鄉,2016,24,5.0
3912,雲林縣崙背鄉,2016,25,7.0
3912,雲林縣崙背鄉,2016,26,7.0
3912,雲林縣崙背鄉,2016,27,7.0
3912,雲林縣崙背鄉,2016,28,4.0
3912,雲林縣崙背鄉,2016,29,6.0
3912,雲林縣崙背鄉,2016,30,6.0
3912,雲林縣崙背鄉,2016,31,7.33
3912,雲林縣崙背鄉,2016,32,7.0
3912,雲林縣崙背鄉,2016,33,7.0
3912,雲林縣崙背鄉,2016,34,7.0
3912,雲林縣崙背鄉,2016,35,9.0
3912,雲林縣崙背鄉,2016,36,7.0
3912,雲林縣崙背鄉,2016,37,7.0
3912,雲林縣崙背鄉,2016,38,9.67
3912,雲林縣崙背鄉,2016,39,9.0
3912,雲林縣崙背鄉,2016,40,10.33
3912,雲林縣崙背鄉,2016,41,8.0
3912,雲林縣崙背鄉,2016,42,10.33
3912,雲林縣崙背鄉,2016,43,9.0
3912,雲林縣崙背鄉,2016,44,9.67
3912,雲林縣崙背鄉,2016,45,11.0
3912,雲林縣崙背鄉,2016,46,13.0
3912,雲林縣崙背鄉,2016,47,13.0
3912,雲林縣崙背鄉,2016,48,11.0
3912,雲林縣崙背鄉,2016,49,13.67
3912,雲林縣崙背鄉,2016,50,14.0
3912,雲林縣崙背鄉,2016,51,13.0
3912,雲林縣崙背鄉,2016,52,12.0
3912,雲林縣崙背鄉,2017,1,12.0
3912,雲林縣崙背鄉,2017,2,14.67
3912,雲林縣崙背鄉,2017,3,12.0
3912,雲林縣崙背鄉,2017,4,13.33
3912,雲林縣崙背鄉,2017,5,9.33
3912,雲林縣崙背鄉,2017,6,12.0
3912,雲林縣崙背鄉,2017,7,13.33
3912,雲林縣崙背鄉,2017,8,13.67
3912,雲林縣崙背鄉,2017,9,13.0
3912,雲林縣崙背鄉,2017,10,15.0
3912,雲林縣崙背鄉,2017,11,13.0
3912,雲林縣崙背鄉,2017,12,12.33
3912,雲林縣崙背鄉,2017,13,13.0
3912,雲林縣崙背鄉,2017,14,12.0
3912,雲林縣崙背鄉,2017,15,12.0
3912,雲林縣崙背鄉,2017,16,8.0
3912,雲林縣崙背鄉,2017,17,12.33
3912,雲林縣崙背鄉,2017,18,12.0
3912,雲林縣崙背鄉,2017,19,9.33
3912,雲林縣崙背鄉,2017,20,10.0
3912,雲林縣崙背鄉,2017,21,10.0
3912,雲林縣崙背鄉,2017,22,7.0
3912,雲林縣崙背鄉,2017,23,7.0
3912,雲林縣崙背鄉,2017,24,6.0
3912,雲林縣崙背鄉,2017,25,5.33
3912,雲林縣崙背鄉,2017,26,6.0
3912,雲林縣崙背鄉,2017,27,7.0
3912,雲林縣崙背鄉,2017,28,9.0
3912,雲林縣崙背鄉,2017,29,8.0
3912,雲林縣崙背鄉,2017,30,8.0
3912,雲林縣崙背鄉,2017,31,5.0
3912,雲林縣崙背鄉,2017,32,4.0
3912,雲林縣崙背鄉,2017,33,6.0
3912,雲林縣崙背鄉,2017,34,7.0
3912,雲林縣崙背鄉,2017,35,7.67
3912,雲林縣崙背鄉,2017,36,6.0
3912,雲林縣崙背鄉,2017,37,8.0
3912,雲林縣崙背鄉,2017,38,9.0
3912,雲林縣崙背鄉,2017,39,8.0
3912,雲林縣崙背鄉,2017,40,9.0
3912,雲林縣崙背鄉,2017,41,9.0
3912,雲林縣崙背鄉,2017,42,8.0
3912,雲林縣崙背鄉,2017,43,11.0
3912,雲林縣崙背鄉,2017,44,11.67
3912,雲林縣崙背鄉,2017,45,11.0
3912,雲林縣崙背鄉,2017,46,11.67
3912,雲林縣崙背鄉,2017,47,12.0
3912,雲林縣崙背鄉,2017,48,10.33
3912,雲林縣崙背鄉,2017,49,12.0
3912,雲林縣崙背鄉,2017,50,13.0
3912,雲林縣崙背鄉,2017,51,12.0
3912,雲林縣崙背鄉,2017,52,12.0
3912,雲林縣崙背鄉,2018,1,12.0
3912,雲林縣崙背鄉,2018,2,12.67
3912,雲林縣崙背鄉,2018,3,13.67
3912,雲林縣崙背鄉,2018,4,11.67
3912,雲林縣崙背鄉,2018,5,11.0
3912,雲林縣崙背鄉,2018,6,14.0
3912,雲林縣崙背鄉,2018,7,11.67
3912,雲林縣崙背鄉,2018,8,12.67
3912,雲林縣崙背鄉,2018,9,12.0
3912,雲林縣崙背鄉,2018,10,11.67
3912,雲林縣崙背鄉,2018,11,12.0
3912,雲林縣崙背鄉,2018,12,19.33
3912,雲林縣崙背鄉,2018,13,11.0
3912,雲林縣崙背鄉,2018,14,10.0
3912,雲林縣崙背鄉,2018,15,8.0
3912,雲林縣崙背鄉,2018,16,10.0
3912,雲林縣崙背鄉,2018,17,10.0
3912,雲林縣崙背鄉,2018,18,7.33
3912,雲林縣崙背鄉,2018,19,8.0
3912,雲林縣崙背鄉,2018,20,5.0
3912,雲林縣崙背鄉,2018,21,6.0
3912,雲林縣崙背鄉,2018,22,7.0
3912,雲林縣崙背鄉,2018,23,7.0
3912,雲林縣崙背鄉,2018,24,9.0
3912,雲林縣崙背鄉,2018,25,6.0
3912,雲林縣崙背鄉,2018,26,7.0
3912,雲林縣崙背鄉,2018,27,5.0
3912,雲林縣崙背鄉,2018,28,6.0
3912,雲林縣崙背鄉,2018,29,6.0
3912,雲林縣崙背鄉,2018,30,6.67
3912,雲林縣崙背鄉,2018,31,5.33
3912,雲林縣崙背鄉,2018,32,6.0
3912,雲林縣崙背鄉,2018,33,5.0
3912,雲林縣崙背鄉,2018,34,6.0
3912,雲林縣崙背鄉,2018,35,5.0
3912,雲林縣崙背鄉,2018,36,7.0
3912,雲林縣崙背鄉,2018,37,9.0
3912,雲林縣崙背鄉,2018,38,7.0
3912,雲林縣崙背鄉,2018,39,7.0
3912,雲林縣崙背鄉,2018,40,10.0
3912,雲林縣崙背鄉,2018,41,10.0
3912,雲林縣崙背鄉,2018,42,10.0
3912,雲林縣崙背鄉,2018,43,10.0
3912,雲林縣崙背鄉,2018,44,11.33
3912,雲林縣崙背鄉,2018,45,10.33
3912,雲林縣崙背鄉,2018,46,12.0
3912,雲林縣崙背鄉,2018,47,11.0
3912,雲林縣崙背鄉,2018,48,13.0
3912,雲林縣崙背鄉,2018,49,12.67
3912,雲林縣崙背鄉,2018,50,11.0
3912,雲林縣崙背鄉,2018,51,13.0
3912,雲林縣崙背鄉,2018,52,10.0
3912,雲林縣崙背鄉,2019,1,12.67
3912,雲林縣崙背鄉,2019,2,11.67
3912,雲林縣崙背鄉,2019,3,12.0
3912,雲林縣崙背鄉,2019,4,13.0
3912,雲林縣崙背鄉,2019,5,14.67
3912,雲林縣崙背鄉,2019,6,10.0
3912,雲林縣崙背鄉,2019,7,11.0
3912,雲林縣崙背鄉,2019,8,12.0
3912,雲林縣崙背鄉,2019,9,11.67
3912,雲林縣崙背鄉,2019,10,13.0
3912,雲林縣崙背鄉,2019,11,12.0
3912,雲林縣崙背鄉,2019,12,10.0
3912,雲林縣崙背鄉,2019,13,9.0
3912,雲林縣崙背鄉,2019,14,8.0
3912,雲林縣崙背鄉,2019,15,9.0
3912,雲林縣崙背鄉,2019,16,8.33
3912,雲林縣崙背鄉,2019,17,7.0
3912,雲林縣崙背鄉,2019,18,9.0
3912,雲林縣崙背鄉,2019,19,11.0
3912,雲林縣崙背鄉,2019,20,6.0
3912,雲林縣崙背鄉,2019,21,9.0
3912,雲林縣崙背鄉,2019,22,7.0
3912,雲林縣崙背鄉,2019,23,7.0
3912,雲林縣崙背鄉,2019,24,8.33
3912,雲林縣崙背鄉,2019,25,6.0
3912,雲林縣崙背鄉,2019,26,6.0
3912,雲林縣崙背鄉,2019,27,4.0
3912,雲林縣崙背鄉,2019,28,4.0
3912,雲林縣崙背鄉,2019,29,5.67
3912,雲林縣崙背鄉,2019,30,7.0
3912,雲林縣崙背鄉,2019,31,7.33
3912,雲林縣崙背鄉,2019,32,5.0
3912,雲林縣崙背鄉,2019,33,4.0
3912,雲林縣崙背鄉,2019,34,6.0
3912,雲林縣崙背鄉,2019,35,7.0
3912,雲林縣崙背鄉,2019,36,7.0
3912,雲林縣崙背鄉,2019,37,7.0
3912,雲林縣崙背鄉,2019,38,8.0
3912,雲林縣崙背鄉,2019,39,10.0
3912,雲林縣崙背鄉,2019,40,8.0
3912,雲林縣崙背鄉,2019,41,11.0
3912,雲林縣崙背鄉,2019,42,8.0
3912,雲林縣崙背鄉,2019,43,11.0
3912,雲林縣崙背鄉,2019,44,10.0
3912,雲林縣崙背鄉,2019,45,10.0
3912,雲林縣崙背鄉,2019,46,13.67
3912,雲林縣崙背鄉,2019,47,9.0
3912,雲林縣崙背鄉,2019,48,10.0
3912,雲林縣崙背鄉,2019,49,10.0
3912,雲林縣崙背鄉,2019,50,13.0
3912,雲林縣崙背鄉,2019,51,11.67
3912,雲林縣崙背鄉,2019,52,11.67
3913,雲林縣麥寮鄉,2015,1,14.08
3913,雲林縣麥寮鄉,2015,2,12.58
3913,雲林縣麥寮鄉,2015,3,12.75
3913,雲林縣麥寮鄉,2015,4,14.5
3913,雲林縣麥寮鄉,2015,5,9.33
3913,雲林縣麥寮鄉,2015,6,13.17
3913,雲林縣麥寮鄉,2015,7,13.42
3913,雲林縣麥寮鄉,2015,8,9.5
3913,雲林縣麥寮鄉,2015,9,11.5
3913,雲林縣麥寮鄉,2015,10,12.25
3913,雲林縣麥寮鄉,2015,11,10.75
3913,雲林縣麥寮鄉,2015,12,11.67
3913,雲林縣麥寮鄉,2015,13,10.83
3913,雲林縣麥寮鄉,2015,14,7.83
3913,雲林縣麥寮鄉,2015,15,12.17
3913,雲林縣麥寮鄉,2015,16,9.0
3913,雲林縣麥寮鄉,2015,17,7.92
3913,雲林縣麥寮鄉,2015,18,7.17
3913,雲林縣麥寮鄉,2015,19,8.0
3913,雲林縣麥寮鄉,2015,20,6.83
3913,雲林縣麥寮鄉,2015,21,8.92
3913,雲林縣麥寮鄉,2015,22,5.0
3913,雲林縣麥寮鄉,2015,23,6.0
3913,雲林縣麥寮鄉,2015,24,5.75
3913,雲林縣麥寮鄉,2015,25,6.92
3913,雲林縣麥寮鄉,2015,26,5.0
3913,雲林縣麥寮鄉,2015,27,5.67
3913,雲林縣麥寮鄉,2015,28,5.42
3913,雲林縣麥寮鄉,2015,29,6.0
3913,雲林縣麥寮鄉,2015,30,7.0
3913,雲林縣麥寮鄉,2015,31,7.17
3913,雲林縣麥寮鄉,2015,32,5.92
3913,雲林縣麥寮鄉,2015,33,7.92
3913,雲林縣麥寮鄉,2015,34,6.75
3913,雲林縣麥寮鄉,2015,35,7.0
3913,雲林縣麥寮鄉,2015,36,7.92
3913,雲林縣麥寮鄉,2015,37,10.08
3913,雲林縣麥寮鄉,2015,38,10.08
3913,雲林縣麥寮鄉,2015,39,7.0
3913,雲林縣麥寮鄉,2015,40,7.08
3913,雲林縣麥寮鄉,2015,41,11.58
3913,雲林縣麥寮鄉,2015,42,11.92
3913,雲林縣麥寮鄉,2015,43,10.75
3913,雲林縣麥寮鄉,2015,44,11.25
3913,雲林縣麥寮鄉,2015,45,11.75
3913,雲林縣麥寮鄉,2015,46,11.83
3913,雲林縣麥寮鄉,2015,47,10.5
3913,雲林縣麥寮鄉,2015,48,12.33
3913,雲林縣麥寮鄉,2015,49,13.42
3913,雲林縣麥寮鄉,2015,50,10.67
3913,雲林縣麥寮鄉,2015,51,12.83
3913,雲林縣麥寮鄉,2015,52,12.17
3913,雲林縣麥寮鄉,2016,1,11.33
3913,雲林縣麥寮鄉,2016,2,11.08
3913,雲林縣麥寮鄉,2016,3,13.0
3913,雲林縣麥寮鄉,2016,4,10.33
3913,雲林縣麥寮鄉,2016,5,10.33
3913,雲林縣麥寮鄉,2016,6,9.33
3913,雲林縣麥寮鄉,2016,7,12.17
3913,雲林縣麥寮鄉,2016,8,12.92
3913,雲林縣麥寮鄉,2016,9,11.0
3913,雲林縣麥寮鄉,2016,10,11.75
3913,雲林縣麥寮鄉,2016,11,14.92
3913,雲林縣麥寮鄉,2016,12,12.25
3913,雲林縣麥寮鄉,2016,13,13.0
3913,雲林縣麥寮鄉,2016,14,8.42
3913,雲林縣麥寮鄉,2016,15,8.75
3913,雲林縣麥寮鄉,2016,16,9.0
3913,雲林縣麥寮鄉,2016,17,8.33
3913,雲林縣麥寮鄉,2016,18,9.0
3913,雲林縣麥寮鄉,2016,19,8.83
3913,雲林縣麥寮鄉,2016,20,9.0
3913,雲林縣麥寮鄉,2016,21,10.0
3913,雲林縣麥寮鄉,2016,22,5.0
3913,雲林縣麥寮鄉,2016,23,6.67
3913,雲林縣麥寮鄉,2016,24,5.83
3913,雲林縣麥寮鄉,2016,25,7.42
3913,雲林縣麥寮鄉,2016,26,7.75
3913,雲林縣麥寮鄉,2016,27,7.0
3913,雲林縣麥寮鄉,2016,28,4.92
3913,雲林縣麥寮鄉,2016,29,6.0
3913,雲林縣麥寮鄉,2016,30,5.33
3913,雲林縣麥寮鄉,2016,31,8.0
3913,雲林縣麥寮鄉,2016,32,6.08
3913,雲林縣麥寮鄉,2016,33,6.75
3913,雲林縣麥寮鄉,2016,34,6.25
3913,雲林縣麥寮鄉,2016,35,9.0
3913,雲林縣麥寮鄉,2016,36,6.83
3913,雲林縣麥寮鄉,2016,37,7.0
3913,雲林縣麥寮鄉,2016,38,8.08
3913,雲林縣麥寮鄉,2016,39,7.25
3913,雲林縣麥寮鄉,2016,40,9.08
3913,雲林縣麥寮鄉,2016,41,10.0
3913,雲林縣麥寮鄉,2016,42,10.17
3913,雲林縣麥寮鄉,2016,43,8.42
3913,雲林縣麥寮鄉,2016,44,12.08
3913,雲林縣麥寮鄉,2016,45,12.0
3913,雲林縣麥寮鄉,2016,46,11.83
3913,雲林縣麥寮鄉,2016,47,12.08
3913,雲林縣麥寮鄉,2016,48,10.25
3913,雲林縣麥寮鄉,2016,49,11.33
3913,雲林縣麥寮鄉,2016,50,12.92
3913,雲林縣麥寮鄉,2016,51,13.0
3913,雲林縣麥寮鄉,2016,52,11.83
3913,雲林縣麥寮鄉,2017,1,10.17
3913,雲林縣麥寮鄉,2017,2,12.58
3913,雲林縣麥寮鄉,2017,3,10.17
3913,雲林縣麥寮鄉,2017,4,10.0
3913,雲林縣麥寮鄉,2017,5,7.5
3913,雲林縣麥寮鄉,2017,6,10.17
3913,雲林縣麥寮鄉,2017,7,11.25
3913,雲林縣麥寮鄉,2017,8,12.08
3913,雲林縣麥寮鄉,2017,9,11.75
3913,雲林縣麥寮鄉,2017,10,13.67
3913,雲林縣麥寮鄉,2017,11,11.83
3913,雲林縣麥寮鄉,2017,12,9.75
3913,雲林縣麥寮鄉,2017,13,12.0
3913,雲林縣麥寮鄉,2017,14,11.83
3913,雲林縣麥寮鄉,2017,15,10.83
3913,雲林縣麥寮鄉,2017,16,8.25
3913,雲林縣麥寮鄉,2017,17,12.75
3913,雲林縣麥寮鄉,2017,18,10.5
3913,雲林縣麥寮鄉,2017,19,8.42
3913,雲林縣麥寮鄉,2017,20,9.83
3913,雲林縣麥寮鄉,2017,21,9.92
3913,雲林縣麥寮鄉,2017,22,6.0
3913,雲林縣麥寮鄉,2017,23,7.0
3913,雲林縣麥寮鄉,2017,24,5.92
3913,雲林縣麥寮鄉,2017,25,5.83
3913,雲林縣麥寮鄉,2017,26,6.0
3913,雲林縣麥寮鄉,2017,27,7.0
3913,雲林縣麥寮鄉,2017,28,8.75
3913,雲林縣麥寮鄉,2017,29,7.92
3913,雲林縣麥寮鄉,2017,30,8.25
3913,雲林縣麥寮鄉,2017,31,5.92
3913,雲林縣麥寮鄉,2017,32,4.92
3913,雲林縣麥寮鄉,2017,33,6.42
3913,雲林縣麥寮鄉,2017,34,7.75
3913,雲林縣麥寮鄉,2017,35,8.0
3913,雲林縣麥寮鄉,2017,36,6.0
3913,雲林縣麥寮鄉,2017,37,8.0
3913,雲林縣麥寮鄉,2017,38,8.58
3913,雲林縣麥寮鄉,2017,39,7.83
3913,雲林縣麥寮鄉,2017,40,9.0
3913,雲林縣麥寮鄉,2017,41,9.0
3913,雲林縣麥寮鄉,2017,42,7.08
3913,雲林縣麥寮鄉,2017,43,11.0
3913,雲林縣麥寮鄉,2017,44,10.25
3913,雲林縣麥寮鄉,2017,45,9.83
3913,雲林縣麥寮鄉,2017,46,9.42
3913,雲林縣麥寮鄉,2017,47,9.5
3913,雲林縣麥寮鄉,2017,48,7.5
3913,雲林縣麥寮鄉,2017,49,11.75
3913,雲林縣麥寮鄉,2017,50,11.08
3913,雲林縣麥寮鄉,2017,51,11.83
3913,雲林縣麥寮鄉,2017,52,11.75
3913,雲林縣麥寮鄉,2018,1,11.75
3913,雲林縣麥寮鄉,2018,2,11.58
3913,雲林縣麥寮鄉,2018,3,9.75
3913,雲林縣麥寮鄉,2018,4,8.33
3913,雲林縣麥寮鄉,2018,5,10.25
3913,雲林縣麥寮鄉,2018,6,12.17
3913,雲林縣麥寮鄉,2018,7,10.25
3913,雲林縣麥寮鄉,2018,8,9.83
3913,雲林縣麥寮鄉,2018,9,10.58
3913,雲林縣麥寮鄉,2018,10,10.42
3913,雲林縣麥寮鄉,2018,11,12.08
3913,雲林縣麥寮鄉,2018,12,12.5
3913,雲林縣麥寮鄉,2018,13,10.0
3913,雲林縣麥寮鄉,2018,14,9.08
3913,雲林縣麥寮鄉,2018,15,9.0
3913,雲林縣麥寮鄉,2018,16,10.08
3913,雲林縣麥寮鄉,2018,17,8.75
3913,雲林縣麥寮鄉,2018,18,8.0
3913,雲林縣麥寮鄉,2018,19,10.08
3913,雲林縣麥寮鄉,2018,20,6.0
3913,雲林縣麥寮鄉,2018,21,7.0
3913,雲林縣麥寮鄉,2018,22,6.17
3913,雲林縣麥寮鄉,2018,23,7.08
3913,雲林縣麥寮鄉,2018,24,8.0
3913,雲林縣麥寮鄉,2018,25,6.17
3913,雲林縣麥寮鄉,2018,26,7.92
3913,雲林縣麥寮鄉,2018,27,6.25
3913,雲林縣麥寮鄉,2018,28,6.67
3913,雲林縣麥寮鄉,2018,29,7.0
3913,雲林縣麥寮鄉,2018,30,8.25
3913,雲林縣麥寮鄉,2018,31,6.25
3913,雲林縣麥寮鄉,2018,32,6.92
3913,雲林縣麥寮鄉,2018,33,6.67
3913,雲林縣麥寮鄉,2018,34,6.42
3913,雲林縣麥寮鄉,2018,35,5.92
3913,雲林縣麥寮鄉,2018,36,7.58
3913,雲林縣麥寮鄉,2018,37,9.0
3913,雲林縣麥寮鄉,2018,38,7.0
3913,雲林縣麥寮鄉,2018,39,6.25
3913,雲林縣麥寮鄉,2018,40,10.0
3913,雲林縣麥寮鄉,2018,41,10.0
3913,雲林縣麥寮鄉,2018,42,10.0
3913,雲林縣麥寮鄉,2018,43,9.0
3913,雲林縣麥寮鄉,2018,44,9.83
3913,雲林縣麥寮鄉,2018,45,13.42
3913,雲林縣麥寮鄉,2018,46,11.92
3913,雲林縣麥寮鄉,2018,47,10.83
3913,雲林縣麥寮鄉,2018,48,12.08
3913,雲林縣麥寮鄉,2018,49,10.08
3913,雲林縣麥寮鄉,2018,50,10.08
3913,雲林縣麥寮鄉,2018,51,11.83
3913,雲林縣麥寮鄉,2018,52,8.67
3913,雲林縣麥寮鄉,2019,1,8.5
3913,雲林縣麥寮鄉,2019,2,8.83
3913,雲林縣麥寮鄉,2019,3,9.25
3913,雲林縣麥寮鄉,2019,4,10.42
3913,雲林縣麥寮鄉,2019,5,12.08
3913,雲林縣麥寮鄉,2019,6,8.17
3913,雲林縣麥寮鄉,2019,7,9.17
3913,雲林縣麥寮鄉,2019,8,10.58
3913,雲林縣麥寮鄉,2019,9,10.08
3913,雲林縣麥寮鄉,2019,10,12.17
3913,雲林縣麥寮鄉,2019,11,11.83
3913,雲林縣麥寮鄉,2019,12,10.0
3913,雲林縣麥寮鄉,2019,13,8.83
3913,雲林縣麥寮鄉,2019,14,8.0
3913,雲林縣麥寮鄉,2019,15,7.92
3913,雲林縣麥寮鄉,2019,16,8.92
3913,雲林縣麥寮鄉,2019,17,7.0
3913,雲林縣麥寮鄉,2019,18,9.17
3913,雲林縣麥寮鄉,2019,19,10.67
3913,雲林縣麥寮鄉,2019,20,5.0
3913,雲林縣麥寮鄉,2019,21,9.17
3913,雲林縣麥寮鄉,2019,22,6.92
3913,雲林縣麥寮鄉,2019,23,6.58
3913,雲林縣麥寮鄉,2019,24,7.92
3913,雲林縣麥寮鄉,2019,25,5.75
3913,雲林縣麥寮鄉,2019,26,6.0
3913,雲林縣麥寮鄉,2019,27,4.92
3913,雲林縣麥寮鄉,2019,28,4.0
3913,雲林縣麥寮鄉,2019,29,6.0
3913,雲林縣麥寮鄉,2019,30,6.67
3913,雲林縣麥寮鄉,2019,31,8.25
3913,雲林縣麥寮鄉,2019,32,5.0
3913,雲林縣麥寮鄉,2019,33,5.25
3913,雲林縣麥寮鄉,2019,34,5.92
3913,雲林縣麥寮鄉,2019,35,7.0
3913,雲林縣麥寮鄉,2019,36,7.92
3913,雲林縣麥寮鄉,2019,37,6.92
3913,雲林縣麥寮鄉,2019,38,7.08
3913,雲林縣麥寮鄉,2019,39,8.42
3913,雲林縣麥寮鄉,2019,40,8.08
3913,雲林縣麥寮鄉,2019,41,9.42
3913,雲林縣麥寮鄉,2019,42,8.75
3913,雲林縣麥寮鄉,2019,43,9.92
3913,雲林縣麥寮鄉,2019,44,7.92
3913,雲林縣麥寮鄉,2019,45,9.58
3913,雲林縣麥寮鄉,2019,46,12.17
3913,雲林縣麥寮鄉,2019,47,8.58
3913,雲林縣麥寮鄉,2019,48,8.25
3913,雲林縣麥寮鄉,2019,49,8.92
3913,雲林縣麥寮鄉,2019,50,11.25
3913,雲林縣麥寮鄉,2019,51,9.08
3913,雲林縣麥寮鄉,2019,52,9.58
3914,雲林縣東勢鄉,2015,1,13.8
3914,雲林縣東勢鄉,2015,2,11.8
3914,雲林縣東勢鄉,2015,3,11.4
3914,雲林縣東勢鄉,2015,4,13.8
3914,雲林縣東勢鄉,2015,5,8.6
3914,雲林縣東勢鄉,2015,6,12.2
3914,雲林縣東勢鄉,2015,7,12.8
3914,雲林縣東勢鄉,2015,8,9.4
3914,雲林縣東勢鄉,2015,9,10.6
3914,雲林縣東勢鄉,2015,10,11.2
3914,雲林縣東勢鄉,2015,11,11.2
3914,雲林縣東勢鄉,2015,12,10.8
3914,雲林縣東勢鄉,2015,13,10.4
3914,雲林縣東勢鄉,2015,14,7.4
3914,雲林縣東勢鄉,2015,15,11.2
3914,雲林縣東勢鄉,2015,16,8.6
3914,雲林縣東勢鄉,2015,17,7.6
3914,雲林縣東勢鄉,2015,18,7.2
3914,雲林縣東勢鄉,2015,19,8.0
3914,雲林縣東勢鄉,2015,20,6.4
3914,雲林縣東勢鄉,2015,21,8.4
3914,雲林縣東勢鄉,2015,22,4.8
3914,雲林縣東勢鄉,2015,23,6.0
3914,雲林縣東勢鄉,2015,24,5.2
3914,雲林縣東勢鄉,2015,25,6.6
3914,雲林縣東勢鄉,2015,26,4.6
3914,雲林縣東勢鄉,2015,27,6.0
3914,雲林縣東勢鄉,2015,28,5.0
3914,雲林縣東勢鄉,2015,29,6.0
3914,雲林縣東勢鄉,2015,30,6.6
3914,雲林縣東勢鄉,2015,31,6.2
